Column1;Column2;Column3;Column4;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15
13:54:41;826;47678;372,48;0,75;0,71;0,909;9,28;3,49;0,186;35,7;7,9;7,1
13:54:42;827;47802;373,45;0,748;0,709;0,907;3,24;3,03;0,173;35,8;7,7;6,9
13:54:43;828;47080;367,81;0,759;0,72;0,918;4,33;3,2;0,176;35,8;7,9;6,9
13:54:44;829;46015;359,49;0,777;0,737;0,937;1,9;2,04;0,177;35,8;7,7;7
13:54:45;830;47802;373,45;0,748;0,708;0,906;4,81;2,31;0,177;35,7;7,8;7
13:54:46;831;52376;409,19;0,683;0,643;0,844;10,49;11,04;0,239;35,8;8,1;7,4
13:54:47;832;49939;390,15;0,715;0,675;0,873;1,93;2,24;0,172;35,7;9,3;8,6
13:54:48;833;50134;391,67;0,713;0,673;0,874;2,84;3,01;0,186;35,8;9,6;8,9
13:54:49;834;47341;369,85;0,754;0,713;0,919;18,57;15,93;0,29;35,7;9,3;8,5
13:54:50;835;47811;373,52;0,748;0,71;0,906;12,96;5,77;0,2;35,8;7,7;7
13:54:51;836;46349;362,1;0,771;0,731;0,93;5,33;8,75;0,187;35,7;7,3;6,7
13:54:52;837;46067;359,9;0,777;0,736;0,936;1,99;2,25;0,177;35,8;7,4;6,6
13:54:53;838;49696;388,25;0,72;0,681;0,876;3;3;0,182;35,8;8,6;7,9
13:54:54;839;49409;386,01;0,723;0,682;0,887;13,52;18,78;0,276;35,7;7,9;7,1
13:54:55;840;49693;388,23;0,72;0,68;0,877;2,41;2,36;0,177;35,8;8,6;7,9
13:54:56;841;51445;401,91;0,695;0,654;0,857;14,95;13,8;0,337;35,7;8,8;8,1
13:54:57;842;48305;377,38;0,74;0,7;0,896;12,43;6,79;0,198;35,7;8,3;7,5
13:54:58;843;52488;410,06;0,681;0,641;0,839;2,51;2,12;0,171;35,8;8,3;7,5
13:54:59;844;49538;387,02;0,721;0,681;0,883;13,41;12,07;0,233;35,7;8,7;7,8
13:55:00;845;50128;391,63;0,713;0,673;0,871;3,01;2,71;0,183;35,7;8,5;7,8
13:55:01;846;51113;399,32;0,699;0,659;0,861;16,45;19,73;0,302;35,7;8,1;7,3
13:55:02;847;48374;377,92;0,739;0,7;0,894;2,18;3,11;0,173;35,7;7,7;7
13:55:03;848;50882;397,52;0,702;0,664;0,858;2,78;2,03;0,179;35,7;7,8;7
13:55:04;849;56007;437,55;0,639;0,599;0,797;19,46;13,66;0,263;35,8;9,8;8,9
13:55:05;850;50192;392,13;0,712;0,672;0,869;3,81;2,49;0,174;35,7;9,9;8,3
13:55:06;851;50345;393,32;0,71;0,67;0,873;16,77;13,19;0,267;35,7;8,4;7,6
13:55:07;852;48848;381,63;0,731;0,692;0,89;2,71;2,29;0,171;35,7;9,1;8
13:55:08;853;46499;363,27;0,768;0,728;0,934;15,61;12,86;0,268;35,7;8,6;7,9
13:55:09;854;47318;369,67;0,756;0,714;0,923;18,3;16,04;0,264;35,8;8;7,3
13:55:10;855;47394;370,27;0,755;0,715;0,915;6,23;8,81;0,184;35,8;7,4;6,8
13:55:11;856;49738;388,58;0,719;0,679;0,88;22,62;20,31;0,377;35,8;10,3;7,3
13:55:12;857;53694;419,48;0,665;0,626;0,821;8,44;6,94;0,205;35,7;9,6;8,8
13:55:13;858;49621;387,66;0,72;0,68;0,884;1,8;2,24;0,18;35,7;8,7;8
13:55:14;859;53267;416,15;0,671;0,63;0,834;21,41;23,11;0,292;35,7;8,3;7,6
13:55:15;860;52243;408,15;0,684;0,645;0,841;4,89;2,45;0,174;35,7;8,9;8
13:55:16;861;46507;363,34;0,769;0,726;0,94;14,71;16,02;0,288;35,8;7,7;6,9
13:55:17;862;47314;369,64;0,756;0,716;0,917;2,93;2;0,177;35,8;7,5;6,7
13:55:18;863;52185;407,7;0,685;0,646;0,84;1,94;2,11;0,179;35,7;8,2;7,5
13:55:19;864;47776;373,25;0,749;0,708;0,915;18,32;19,95;0,272;35,8;7,8;7
13:55:20;865;48306;377,39;0,739;0,698;0,905;13,41;14,59;0,272;35,7;7,7;7
13:55:21;866;45672;356,81;0,784;0,743;0,951;13,76;12,71;0,263;35,8;7,9;7,1
13:55:22;867;46644;364,41;0,768;0,728;0,927;2,18;3,48;0,173;35,8;7,6;6,8
13:55:23;868;48093;375,73;0,743;0,703;0,902;5,44;4,58;0,18;35,7;8,6;7,8
13:55:24;869;53688;419,44;0,665;0,626;0,821;2,48;2,12;0,182;35,7;9;8,3
13:55:25;870;49836;389,34;0,718;0,677;0,882;12,86;11,6;0,23;35,8;8,7;7,9
13:55:26;871;46871;366,18;0,763;0,722;0,926;19,54;18,67;0,316;35,8;7,6;6,9
13:55:27;872;49878;389,67;0,717;0,677;0,877;2,22;3,5;0,179;35,8;7,8;7,1
13:55:28;873;47706;372,7;0,749;0,71;0,911;2,01;3,03;0,181;35,7;7,9;7,1
13:55:29;874;52877;413,1;0,676;0,636;0,837;25,42;27,16;0,362;35,7;8,9;8,2
13:55:30;875;57516;449,34;0,621;0,582;0,78;15,91;15,12;0,221;35,7;9;8,2
13:55:31;876;47849;373,82;0,748;0,705;0,924;21,36;23,12;0,41;35,8;8;7,4
13:55:32;877;52486;410,05;0,681;0,641;0,839;8,87;6,28;0,194;35,7;8,4;7,6
13:55:33;878;54414;425,11;0,656;0,617;0,813;3,62;4,39;0,175;35,7;9,4;8,6
13:55:34;879;55066;430,2;0,649;0,61;0,804;23,03;22,06;0,276;35,7;9,1;8,3
13:55:35;880;53042;414,39;0,674;0,635;0,83;1,88;2,3;0,168;35,8;8,9;8,2
13:55:36;881;49320;385,31;0,724;0,684;0,885;19,85;18,22;0,324;35,7;8,9;8
13:55:37;882;52233;408,07;0,685;0,646;0,841;8,78;8,71;0,194;35,8;8,5;7,6
13:55:38;883;53757;419,98;0,665;0,625;0,825;14,97;17,16;0,312;35,7;9,1;6,7
13:55:39;884;47660;372,34;0,751;0,708;0,919;32,57;29,45;0,414;35,8;7,6;6,3
13:55:40;885;51654;403,55;0,692;0,653;0,849;7,15;5,66;0,175;35,8;9,8;6,8
13:55:41;886;54657;427,01;0,653;0,613;0,816;19,56;20,84;0,304;35,7;8,3;7,5
13:55:42;887;46467;363,02;0,769;0,73;0,926;2,3;3;0,172;35,7;7,9;7,2
13:55:43;888;56295;439,8;0,635;0,597;0,789;2,41;1,97;0,166;35,7;9,2;8,4
13:55:44;889;47085;367,85;0,759;0,719;0,917;19,41;17,94;0,25;35,7;8;7,3
13:55:45;890;53812;420,41;0,664;0,625;0,818;4,39;2,37;0,17;35,7;8,6;7,9
13:55:46;891;48151;376,18;0,743;0,703;0,903;9,19;7,7;0,185;35,8;7,6;6,9
13:55:47;892;46995;367,15;0,761;0,721;0,922;6,25;3,23;0,177;35,8;7,1;6,4
13:55:48;893;49846;389,42;0,718;0,679;0,874;2,33;2,23;0,17;35,8;9;8,2
13:55:49;894;46719;364,99;0,765;0,726;0,923;29,14;21;0,371;35,7;7,5;6,9
13:55:50;895;47829;373,66;0,748;0,708;0,91;6,5;9,14;0,19;35,8;7,3;6,7
13:55:51;896;48371;377,9;0,74;0,7;0,895;9,57;8,98;0,224;35,8;8,4;7,1
13:55:52;897;49979;390,46;0,715;0,675;0,873;2,65;2,25;0,182;35,7;8;6,9
13:55:53;898;49111;383,68;0,727;0,688;0,884;3,47;4,86;0,183;35,7;9,1;8,3
13:55:54;899;47786;373,33;0,749;0,709;0,906;19,9;18,54;0,265;35,8;7;6,4
13:55:55;900;51664;403,63;0,693;0,654;0,847;2,94;2,23;0,179;35,8;7,8;7
13:55:56;901;47824;373,63;0,747;0,707;0,909;17,01;13,64;0,327;35,7;8,4;7,6
13:55:57;902;50781;396,73;0,704;0,664;0,862;7,33;2,93;0,185;35,7;8,9;8,3
13:55:58;903;52746;412,08;0,678;0,639;0,835;4,71;2,15;0,176;35,8;7,5;6,7
13:55:59;904;46327;361,93;0,772;0,73;0,939;17,66;18,47;0,312;35,8;7,9;7,1
13:56:00;905;47149;368,35;0,757;0,718;0,914;14,83;2,18;0,213;35,8;8,5;7,8
13:56:01;906;55930;436,95;0,639;0,597;0,811;18,32;22;0,427;35,7;9,5;8,7
13:56:02;907;48895;381,99;0,731;0,692;0,887;15,39;15,15;0,316;35,8;7,6;7
13:56:03;908;54958;429,36;0,651;0,61;0,812;8,62;10,1;0,188;35,8;8,7;7,9
13:56:04;909;51368;401,31;0,696;0,655;0,859;23,29;18,3;0,364;35,7;7,6;6,9
13:56:05;910;48454;378,55;0,738;0,698;0,898;18,52;16,2;0,26;35,8;8;7,3
13:56:06;911;56320;440;0,635;0,593;0,802;25,43;27,86;0,429;35,8;8,4;7,8
13:56:07;912;47963;374,71;0,745;0,706;0,904;12,65;11,06;0,219;35,7;7,8;7,1
13:56:08;913;47019;367,34;0,76;0,719;0,922;17,59;15,3;0,297;35,8;7,6;6,8
13:56:09;914;47758;373,11;0,749;0,706;0,916;22,87;25,4;0,354;35,7;7,7;7
13:56:10;915;52548;410,53;0,681;0,641;0,836;4,84;9,12;0,191;35,8;8,5;7,8
13:56:11;916;54200;423,44;0,659;0,62;0,818;13,39;8,81;0,221;35,7;8,7;7,9
13:56:12;917;46015;359,49;0,777;0,737;0,935;2,01;2,99;0,176;35,7;7,7;6,9
13:56:13;918;50234;392,45;0,711;0,673;0,865;5,25;3,93;0,192;35,7;8,4;7,7
13:56:14;919;57587;449,9;0,621;0,577;0,795;18,25;19,82;0,436;35,8;9,8;8
13:56:15;920;51743;404,24;0,69;0,65;0,847;1,86;2,14;0,169;35,7;8,8;8,2
13:56:16;921;47119;368,12;0,759;0,718;0,919;17,31;13,99;0,258;35,7;7,5;6,8
13:56:17;922;48879;381,87;0,732;0,693;0,889;1,9;2,17;0,181;35,8;7,7;7
13:56:18;923;54629;426,79;0,656;0,617;0,809;2,38;2,73;0,168;35,8;9,1;8,4
13:56:19;924;53828;420,53;0,662;0,62;0,827;20,28;21,7;0,342;35,6;9,6;8,5
13:56:20;925;49693;388,23;0,72;0,681;0,876;2,45;2,44;0,179;35,8;8,2;7,3
13:56:21;926;57050;445,7;0,627;0,588;0,781;9,66;7,31;0,184;35,7;9,2;8,4
13:56:22;927;47501;371,1;0,753;0,714;0,911;9,27;9,37;0,216;35,8;7,4;6,6
13:56:23;928;47798;373,42;0,748;0,708;0,908;2,23;2,83;0,175;35,7;8,1;7,2
13:56:24;929;46318;361,86;0,772;0,728;0,944;17,04;16,54;0,265;35,8;7,4;6,6
13:56:25;930;53265;416,13;0,672;0,633;0,825;2,35;2,09;0,17;35,8;9,4;8,5
13:56:26;931;49679;388,12;0,719;0,678;0,881;18,54;20,46;0,276;35,7;8,2;7,4
13:56:27;932;46803;365,65;0,764;0,725;0,923;8,31;8,36;0,205;35,8;8;7,3
13:56:28;933;48826;381,45;0,733;0,693;0,889;8,88;8,79;0,213;35,8;8,1;7,4
13:56:29;934;46229;361,16;0,773;0,729;0,949;19,49;16,23;0,317;35,8;7,5;6,8
13:56:30;935;47393;370,26;0,755;0,716;0,911;7,13;8,98;0,18;35,8;7;6,4
13:56:31;936;50731;396,34;0,704;0,665;0,864;12,66;12,02;0,251;35,7;8,4;7,7
13:56:32;937;50949;398,04;0,702;0,663;0,859;15;10,6;0,254;35,8;7,8;7,1
13:56:33;938;47850;373,83;0,747;0,708;0,903;4,18;2,14;0,178;35,8;7,4;6,7
13:56:34;939;47283;369,4;0,757;0,716;0,922;30,67;32,54;0,409;35,8;7,7;7
13:56:35;940;50334;393,23;0,71;0,672;0,864;2,55;2,13;0,176;35,7;8,3;7,6
13:56:36;941;48338;377,64;0,74;0,699;0,905;20,46;16,13;0,334;35,8;8,3;7,7
13:56:37;942;47429;370,54;0,754;0,714;0,913;13,96;10,03;0,212;35,8;7,8;7,2
13:56:38;943;53427;417,4;0,669;0,631;0,822;10,46;7,12;0,193;35,7;8,2;7,4
13:56:39;944;52957;413,73;0,674;0,631;0,851;18,03;18,36;0,447;35,7;9,2;8,4
13:56:40;945;52410;409,45;0,682;0,644;0,838;5,18;3,21;0,171;35,8;7,9;7,1
13:56:41;946;48426;378,33;0,738;0,697;0,903;14,61;15,87;0,266;35,7;8,7;7,8
13:56:42;947;53551;418,37;0,668;0,628;0,826;8,86;9,4;0,209;35,8;8,1;7,4
13:56:43;948;49816;389,19;0,718;0,679;0,876;7,26;5,78;0,185;35,8;7,6;7
13:56:44;949;49818;389,2;0,718;0,677;0,882;27,43;19,77;0,362;35,8;8,2;7,5
13:56:45;950;50272;392,75;0,711;0,671;0,868;5,21;2,07;0,179;35,7;8,7;8,1
13:56:46;951;57982;452,98;0,616;0,576;0,777;19,78;17,49;0,296;35,7;9,3;8,5
13:56:47;952;49972;390,41;0,717;0,679;0,872;8,89;7,02;0,216;35,8;8,2;7,5
13:56:48;953;49266;384,89;0,725;0,687;0,88;2,6;3,71;0,176;35,7;8,6;7,9
13:56:49;954;48864;381,75;0,731;0,692;0,893;33,08;23,62;0,434;35,7;8,4;7,7
13:56:50;955;50008;390,69;0,715;0,676;0,875;14,46;13,6;0,213;35,8;8,2;7,4
13:56:51;956;50160;391,88;0,713;0,672;0,875;20,52;19,39;0,316;35,7;8,5;7,7
13:56:52;957;53852;420,72;0,662;0,622;0,819;3,75;3,95;0,184;35,6;8,7;8
13:56:53;958;49194;384,33;0,729;0,69;0,88;1,85;2,79;0,175;35,8;7,4;6,7
13:56:54;959;46190;360,86;0,775;0,733;0,942;32,34;24,41;0,452;35,8;7,4;6,7
13:56:55;960;46767;365,37;0,764;0,725;0,922;8,31;9,67;0,188;35,7;7,9;7,3
13:56:56;961;51360;401,25;0,697;0,657;0,855;14,35;13,33;0,275;35,8;9,1;8,3
13:56:57;962;55589;434,29;0,641;0,603;0,792;2,07;3,06;0,169;35,6;9,8;9
13:56:58;963;50557;394,98;0,707;0,668;0,862;2,11;3,13;0,17;35,7;8,8;7,9
13:56:59;964;47037;367,48;0,76;0,718;0,925;15,15;19,75;0,301;35,7;8,2;7,4
13:57:00;965;49080;383,44;0,729;0,689;0,886;2,33;2,34;0,178;35,8;8,7;8
13:57:01;966;51233;400,26;0,698;0,658;0,857;13,87;12,76;0,278;35,7;9,1;8,3
13:57:02;967;49366;385,67;0,725;0,686;0,88;1,88;2,97;0,173;35,8;8,3;7,5
13:57:03;968;47344;369,88;0,755;0,716;0,911;3,02;3,25;0,173;35,7;8,7;7,9
13:57:04;969;45853;358,23;0,78;0,737;0,95;25,07;27,74;0,451;35,8;7,2;6,5
13:57:05;970;49898;389,83;0,716;0,678;0,872;13,38;12,2;0,226;35,7;9,7;8,9
13:57:06;971;57616;450,13;0,62;0,58;0,776;15,03;14,2;0,247;35,7;9;7,9
13:57:07;972;54032;422,13;0,661;0,624;0,814;9,46;8,63;0,209;35,7;8,5;7,7
13:57:08;973;50140;391,72;0,713;0,674;0,868;2,06;2,95;0,172;35,7;8,8;7,9
13:57:09;974;47672;372,44;0,75;0,705;0,926;19,59;17,71;0,425;35,8;7,8;7,2
13:57:10;975;47820;373,59;0,748;0,708;0,906;7,91;5,74;0,178;35,8;8,1;7,3
13:57:11;976;47042;367,52;0,76;0,719;0,925;17,44;14,91;0,28;35,8;8;7,2
13:57:12;977;51922;405,64;0,688;0,649;0,845;2,02;2,31;0,183;35,7;9,1;8,3
13:57:13;978;52547;410,52;0,68;0,641;0,836;3,01;2,98;0,169;35,7;8,8;8,1
13:57:14;979;51482;402,2;0,695;0,655;0,856;27,76;26,72;0,358;35,8;8,3;7,5
13:57:15;980;47851;373,84;0,747;0,708;0,903;2,59;3,38;0,178;35,7;8,2;7,6
13:57:16;981;49925;390,04;0,716;0,675;0,883;28,46;25,09;0,411;35,7;8,6;7,9
13:57:17;982;49079;383,43;0,728;0,688;0,887;3,44;3,66;0,188;35,7;8,8;8
13:57:18;983;50938;397,95;0,702;0,664;0,853;1,89;2,76;0,176;35,8;8,2;7,5
13:57:19;984;46180;360,78;0,774;0,734;0,931;15,62;12,11;0,25;35,8;7,2;6,6
13:57:20;985;46536;363,56;0,768;0,729;0,928;5,84;3,05;0,179;35,8;7,7;7
13:57:21;986;46392;362,44;0,771;0,731;0,932;21,7;17,69;0,301;35,8;8;7,2
13:57:22;987;48521;379,07;0,737;0,697;0,895;9,21;9,26;0,213;35,7;8,3;7,6
13:57:23;988;52011;406,34;0,687;0,649;0,841;2,38;2,74;0,176;35,7;8,7;7,8
13:57:24;989;48847;381,62;0,734;0,694;0,896;27,49;23,74;0,375;35,9;7,7;7
13:57:25;990;46621;364,23;0,766;0,726;0,925;4,81;4,88;0,191;35,7;7,9;7,3
13:57:26;991;56756;443,41;0,629;0,59;0,789;16,57;18,45;0,274;35,7;9;8,3
13:57:27;992;47849;373,82;0,747;0,708;0,905;7,9;8,5;0,199;35,7;8,5;7,8
13:57:28;993;45880;358,44;0,779;0,741;0,936;1,99;2,77;0,176;35,8;7,9;7,2
13:57:29;994;48235;376,84;0,741;0,701;0,902;19,34;21,07;0,288;35,7;8,1;7,4
13:57:30;995;54276;424,03;0,659;0,62;0,814;1,93;3,2;0,165;35,8;8,8;8,1
13:57:31;996;47577;371,7;0,751;0,712;0,908;8,82;5,47;0,193;35,7;7,6;6,8
13:57:32;997;48502;378,92;0,737;0,696;0,897;2,32;2,65;0,181;35,7;8,9;8
13:57:33;998;57043;445,65;0,626;0,587;0,78;2,82;2,92;0,168;35,7;9,7;8,9
13:57:34;999;49785;388,95;0,718;0,677;0,88;27,16;28,8;0,396;35,7;8,7;8
13:57:35;1000;53004;414,09;0,674;0,634;0,83;12,58;9;0,202;35,7;9,1;8,2
13:57:36;1001;50597;395,29;0,705;0,665;0,862;15;12,7;0,226;35,7;8,4;7,6
13:57:37;1002;48135;376,05;0,743;0,703;0,898;7,39;3,01;0,203;35,7;8,2;7,5
13:57:38;1003;54112;422,75;0,662;0,622;0,82;15,17;16,62;0,219;35,8;8,9;8,1
13:57:39;1004;47741;372,98;0,748;0,707;0,915;17,11;19,38;0,331;35,7;8,9;8
13:57:40;1005;46849;366,01;0,763;0,724;0,917;4,97;2,6;0,175;35,7;7,5;6,8
13:57:41;1006;47833;373,7;0,748;0,709;0,901;9,93;11,78;0,203;35,8;7,4;6,7
13:57:42;1007;49085;383,48;0,733;0,695;0,887;3,28;3,29;0,174;36;7,6;6,9
13:57:43;1008;54732;427,59;0,648;0,609;0,802;10,96;12,4;0,223;35,5;10,6;9,6
13:57:44;1009;46428;362,72;0,771;0,728;0,94;20,12;19,06;0,3;35,8;7,1;6,5
13:57:45;1010;47932;374,47;0,747;0,707;0,904;6,69;2,44;0,179;35,8;8;7,3
13:57:46;1011;51649;403,51;0,694;0,655;0,849;9,38;6,94;0,188;35,9;8,4;7,5
13:57:47;1012;51691;403,84;0,689;0,649;0,846;16,07;9,76;0,251;35,6;8,6;7,8
13:57:48;1013;47477;370,91;0,753;0,712;0,913;1,87;2,91;0,178;35,7;8,4;7,7
13:57:49;1014;47661;372,35;0,75;0,706;0,923;16,98;16,98;0,297;35,7;8,6;7,9
13:57:50;1015;52143;407,37;0,685;0,647;0,837;4,11;5,11;0,171;35,7;8,7;7,9
13:57:51;1016;50348;393,34;0,71;0,67;0,866;7,12;9,82;0,191;35,7;8,8;7,9
13:57:52;1017;47464;370,81;0,753;0,713;0,909;2,98;2,92;0,179;35,7;9,2;8,5
13:57:53;1018;48434;378,39;0,737;0,697;0,895;4,15;2,09;0,18;35,7;9;8,1
13:57:54;1019;52610;411,02;0,68;0,638;0,846;18,46;17,46;0,328;35,8;8,7;7,9
13:57:55;1020;47530;371,33;0,752;0,711;0,909;2,24;2,76;0,175;35,7;7,7;7
13:57:56;1021;48250;376,95;0,741;0,697;0,914;20,24;18,58;0,371;35,7;8,4;7,7
13:57:57;1022;49172;384,16;0,727;0,688;0,881;8,53;6,6;0,185;35,7;8,8;8
13:57:58;1023;48629;379,91;0,735;0,695;0,893;9,05;8,5;0,205;35,8;8,9;8,1
13:57:59;1024;50394;393,7;0,709;0,667;0,878;31,78;33,57;0,49;35,8;8,6;7,9
13:58:00;1025;50602;395,33;0,706;0,667;0,862;11,86;7,78;0,202;35,7;8,3;7,5
13:58:01;1026;50165;391,91;0,713;0,672;0,874;20,54;19,33;0,326;35,8;7,9;6,9
13:58:02;1027;55258;431,7;0,647;0,608;0,801;2,43;2,02;0,17;35,7;9;8,2
13:58:03;1028;48422;378,3;0,739;0,699;0,898;9,01;7;0,209;35,8;8;7,2
13:58:04;1029;53397;417,16;0,668;0,628;0,826;19,08;12,83;0,289;35,7;9,6;8,8
13:58:05;1030;49322;385,33;0,724;0,684;0,884;2,7;2,17;0,185;35,7;8,7;7,8
13:58:06;1031;55883;436,59;0,64;0,602;0,794;7,05;8,8;0,175;35,8;9;8,3
13:58:07;1032;47584;371,75;0,751;0,711;0,909;1,9;2,67;0,175;35,7;8,3;7,6
13:58:08;1033;48640;380;0,735;0,694;0,897;8,31;8,41;0,208;35,7;8,7;8
13:58:09;1034;54490;425,7;0,656;0,617;0,813;18,29;20,11;0,267;35,8;9;8,3
13:58:10;1035;48882;381,89;0,732;0,692;0,892;11,12;9,26;0,219;35,8;8,1;7,3
13:58:11;1036;46555;363,71;0,768;0,727;0,936;10,18;10,5;0,23;35,7;8,3;7,6
13:58:12;1037;50198;392,17;0,711;0,671;0,872;4,26;2,83;0,176;35,7;10;9,2
13:58:13;1038;54343;424,55;0,657;0,617;0,815;9,06;8,23;0,188;35,7;9,3;8,6
13:58:14;1039;56383;440,49;0,634;0,593;0,793;20,47;18,25;0,271;35,7;9,9;9,1
13:58:15;1040;51975;406,05;0,688;0,645;0,86;26,95;23,41;0,427;35,8;8,7;8
13:58:16;1041;52938;413,58;0,675;0,633;0,845;16,41;16,88;0,285;35,7;8,4;7,7
13:58:17;1042;47395;370,27;0,754;0,716;0,91;10,33;7,8;0,186;35,8;8,1;7,3
13:58:18;1043;46738;365,14;0,766;0,725;0,927;14,02;12,04;0,202;35,8;7,5;6,8
13:58:19;1044;56587;442,09;0,631;0,59;0,797;26,66;24,55;0,352;35,7;9,7;8,8
13:58:20;1045;50545;394,88;0,708;0,669;0,865;4,94;2,09;0,183;35,8;8,9;8,2
13:58:21;1046;50961;398,13;0,701;0,657;0,876;13,31;17,76;0,354;35,7;8,9;8,1
13:58:22;1047;49840;389,38;0,717;0,678;0,872;2,45;2,31;0,174;35,8;7,6;7
13:58:23;1048;49519;386,87;0,723;0,683;0,88;8,12;7,84;0,214;35,8;8,5;7,7
13:58:24;1049;50627;395,52;0,706;0,666;0,871;10,98;12,04;0,228;35,7;8,6;7,8
13:58:25;1050;53541;418,29;0,668;0,628;0,825;1,83;2,11;0,175;35,7;8,4;7,7
13:58:26;1051;55883;436,59;0,639;0,595;0,814;14,89;19,77;0,319;35,7;9,7;8,9
13:58:27;1052;48225;376,76;0,741;0,702;0,898;5,1;3,88;0,172;35,8;8,1;7,4
13:58:28;1053;52192;407,75;0,684;0,644;0,842;2,54;2,27;0,176;35,7;10,4;9,5
13:58:29;1054;48648;380,06;0,734;0,694;0,895;18,07;12,8;0,254;35,7;8,1;7,3
13:58:30;1055;46578;363,89;0,767;0,728;0,924;2,09;2,43;0,174;35,8;7,5;6,7
13:58:31;1056;47396;370,28;0,756;0,712;0,926;17,2;14,19;0,299;35,8;7,6;6,8
13:58:32;1057;47741;372,98;0,749;0,709;0,908;8,75;7,37;0,185;35,7;9,2;8,4
13:58:33;1058;52956;413,72;0,674;0,635;0,83;1,91;2,54;0,173;35,7;9,7;8,9
13:58:34;1059;57574;449,8;0,621;0,58;0,781;17,23;20,82;0,295;35,8;8,9;8,2
13:58:35;1060;49759;388,74;0,718;0,679;0,876;2,63;2,9;0,179;35,7;8,7;7,8
13:58:36;1061;52375;409,18;0,682;0,642;0,844;14,46;14,79;0,243;35,7;9,7;8,9
13:58:37;1062;53458;417,64;0,668;0,629;0,822;5,09;3,6;0,169;35,7;10;9,2
13:58:38;1063;50037;390,91;0,714;0,675;0,872;2,36;2,68;0,173;35,7;8,6;7,8
13:58:39;1064;50297;392,95;0,71;0,668;0,877;25,11;26,65;0,392;35,7;9,8;8,8
13:58:40;1065;47974;374,8;0,745;0,706;0,904;11,64;3,88;0,197;35,8;8,1;7,3
13:58:41;1066;48314;377,45;0,74;0,7;0,9;15,06;16,48;0,25;35,7;7,7;6,9
13:58:42;1067;50161;391,88;0,712;0,674;0,871;2,79;2,24;0,177;35,7;9;8,2
13:58:43;1068;49487;386,62;0,724;0,684;0,883;9,32;9,79;0,212;35,8;8,2;7,3
13:58:44;1069;50073;391,2;0,713;0,673;0,876;17,29;15,83;0,265;35,7;8,5;7,7
13:58:45;1070;55669;434,91;0,642;0,603;0,798;6,26;4,01;0,181;35,7;10;9,2
13:58:46;1071;50645;395,66;0,706;0,667;0,861;9,7;11;0,198;35,7;9,1;8,2
13:58:47;1072;45739;357,34;0,782;0,742;0,939;12,93;14,31;0,214;35,8;7,4;6,7
13:58:48;1073;55638;434,67;0,642;0,603;0,796;2,74;2,36;0,169;35,7;9,7;8,8
13:58:49;1074;54371;424,77;0,657;0,617;0,817;18,74;18,03;0,301;35,7;9;8,3
13:58:50;1075;53644;419,09;0,666;0,628;0,818;5,53;2,1;0,166;35,7;8,6;7,9
13:58:51;1076;49811;389,15;0,717;0,676;0,879;12,94;16,23;0,256;35,7;8;7,4
13:58:52;1077;56643;442,52;0,631;0,592;0,782;2,9;1,97;0,163;35,7;9,6;8,8
13:58:53;1078;51519;402,49;0,694;0,655;0,848;8,83;8,44;0,202;35,8;7,9;7,1
13:58:54;1079;46918;366,55;0,763;0,722;0,923;24,81;21,58;0,343;35,8;7,5;6,9
13:58:55;1080;46680;364,69;0,766;0,727;0,924;8,39;9,69;0,187;35,8;7;6,4
13:58:56;1081;54414;425,11;0,656;0,616;0,818;15,21;14,2;0,309;35,7;9,6;8,7
13:58:57;1082;58622;457,98;0,61;0,571;0,763;2,8;2,1;0,166;35,7;9,1;8,3
13:58:58;1083;50761;396,57;0,704;0,665;0,856;11,18;10,12;0,21;35,7;8;7,2
13:58:59;1084;49398;385,92;0,724;0,684;0,884;13,95;15,95;0,267;35,8;7,5;6,8
13:59:00;1085;49118;383,73;0,728;0,688;0,886;10,55;7,57;0,192;35,7;8,2;7,5
13:59:01;1086;53464;417,69;0,668;0,628;0,824;17,73;14,22;0,285;35,7;8,6;7,7
13:59:02;1087;51201;400,01;0,698;0,659;0,855;5,97;2,06;0,183;35,8;8,1;7,4
13:59:03;1088;54928;429,13;0,65;0,612;0,803;9,15;2,82;0,201;35,7;9,2;8,4
13:59:04;1089;48825;381,45;0,732;0,691;0,898;17,86;13,74;0,263;35,8;7,8;7,1
13:59:05;1090;46872;366,19;0,763;0,724;0,92;3,37;3,94;0,179;35,8;7,7;7,1
13:59:06;1091;48202;376,58;0,742;0,702;0,9;8,48;9,67;0,193;35,8;7,9;7,2
13:59:07;1092;55297;432,01;0,646;0,608;0,8;2,47;2,11;0,172;35,7;9,7;8,7
13:59:08;1093;48577;379,51;0,736;0,696;0,895;4,51;2,26;0,176;35,7;9,1;8,3
13:59:09;1094;54053;422,29;0,661;0,62;0,826;19,23;18,27;0,334;35,7;9,3;8,7
13:59:10;1095;53138;415,14;0,672;0,633;0,828;13,39;10,7;0,21;35,7;9,4;8,7
13:59:11;1096;47959;374,68;0,746;0,704;0,91;13;12,15;0,242;35,8;7,7;7
13:59:12;1097;48503;378,93;0,738;0,699;0,894;2,29;2,32;0,175;35,8;7,9;7,3
13:59:13;1098;46536;363,56;0,768;0,728;0,924;9,44;10;0,216;35,8;7,6;7
13:59:14;1099;46478;363,11;0,77;0,729;0,932;14,56;17,52;0,262;35,8;7,3;6,6
